,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
3006,0.48,0.45041322314049587,1.0,0.1182236447289458,1.0,1.0,0.0,0.5078236130867709,0.7515151515151515,0.5078647925033467,0.4039043167445697,0.8294117647058824,0.4040763506955678,0.549620253164557,0.5828571428571429,0.5498030388294879,0.495,0.35,0.4944444444444444,1.0
2466,0.4,0.33884297520661155,0.010408326661329063,0.8077615523104621,1.0,0.0,0.7307692307692307,0.30697012802275964,0.5454545454545454,0.3068942436412316,0.38603244432224365,0.5529411764705883,0.3859592364930443,0.6420253164556962,0.4514285714285714,0.6420934158694429,0.525,0.1,0.5259259259259259,0.5723094170403588
1734,0.96,0.3760330578512397,1.0,0.24764952990598119,1.0,1.0,0.0,0.4486486486486486,0.6121212121212121,0.44862784471218203,0.8210063238933187,0.5882352941176471,0.8210934972500809,0.549113924050633,0.5657142857142857,0.5492402926280248,0.6900000000000001,0.15,0.6907407407407407,1.0
1931,0.16,0.3305785123966942,0.0,0.4872974594918984,0.0,1.0,0.0,0.7129445234708393,0.5151515151515151,0.71285140562249,0.5166345889469344,0.29411764705882354,0.5166612746683922,0.30455696202531646,0.7485714285714286,0.3044456949915588,0.39,0.25,0.39074074074074067,1.0
92,0.04,0.32644628099173556,1.0,0.13622724544908982,1.0,1.0,0.0,0.35362731152204835,0.6060606060606061,0.3535809906291834,0.4756667583172945,0.6294117647058823,0.47589776771271436,0.641012658227848,0.35428571428571426,0.6409679234665167,0.395,0.45,0.3944444444444444,1.0
2515,0.4,0.45454545454545453,0.0,0.4708941788357672,1.0,1.0,0.0,0.3502133712660028,0.5333333333333333,0.35023427041499333,0.5881220786362387,0.49411764705882355,0.588159171789065,0.46810126582278483,0.5028571428571429,0.4682048396173326,0.6,0.1,0.6,0.052690582959641255
3439,0.84,0.45041322314049587,0.0,0.1210242048409682,1.0,1.0,0.0,0.6284495021337126,0.6060606060606061,0.62834672021419,0.7687654660434425,0.4470588235294118,0.7690067939178259,0.6070886075949368,0.6114285714285714,0.6072031513787282,0.675,0.45,0.6759259259259258,1.0
4638,0.48,0.15289256198347106,0.0,0.46289257851570315,1.0,1.0,0.0,0.799715504978663,0.6848484848484848,0.799698795180723,0.6491613967555678,0.4823529411764706,0.6493044322225817,0.5825316455696202,0.34285714285714286,0.58244231851435,0.545,0.15,0.5444444444444444,1.0
1100,0.96,0.47520661157024796,1.0,0.38307661532306464,1.0,0.0,0.6730769230769231,0.5701280227596017,0.6303030303030303,0.5701137884872824,0.7500687379708552,0.5235294117647059,0.7502426399223553,0.5430379746835443,0.5714285714285714,0.5430500844119303,0.41500000000000004,0.2,0.4148148148148148,1.0
4255,0.2,0.45454545454545453,1.0,0.7123424684936988,1.0,1.0,0.0,0.36728307254623044,0.5575757575757576,0.3673025435073628,0.40940335441297776,0.7764705882352941,0.40957618893561953,0.6683544303797468,0.5885714285714285,0.6685424873382105,0.8400000000000001,0.35,0.8407407407407407,0.6306053811659192
3541,0.06,0.384297520661157,1.0,0.07961592318463692,1.0,1.0,0.0,0.5550497866287339,0.6363636363636364,0.5550535475234271,0.7489689304371735,0.5882352941176471,0.7489485603364606,0.3612658227848101,0.5828571428571429,0.36128306133933596,0.575,0.8,0.5759259259259258,1.0
4589,0.22,0.1322314049586777,1.0,0.9985997199439888,1.0,1.0,0.0,0.5704125177809388,0.7090909090909091,0.5704484605087016,0.43964806158922193,0.6529411764705882,0.43966353930766744,0.49670886075949366,0.48,0.49690489589195275,0.8150000000000001,0.3,0.8148148148148149,0.3716367713004484
4287,0.78,0.5743801652892562,0.0,0.6389277855571114,1.0,1.0,0.0,0.5322901849217638,0.6666666666666666,0.5322958500669344,0.43442397580423425,0.4117647058823529,0.43448722096408926,0.5351898734177215,0.7028571428571428,0.5351716375914463,0.425,0.1,0.4259259259259259,0.6306053811659192
4426,0.86,0.3760330578512397,0.0,0.10702140428085617,1.0,1.0,0.0,0.6833570412517781,0.5212121212121212,0.6832329317269076,0.2958482265603519,0.4647058823529412,0.2960207052733743,0.3964556962025316,0.6914285714285714,0.3967360720315138,0.375,0.2,0.3759259259259259,1.0
3515,0.9,0.6157024793388429,1.0,0.15143028605721146,1.0,0.0,0.5576923076923077,0.6708392603129446,0.5515151515151515,0.6708500669344044,0.5576024195765742,0.49411764705882355,0.5577483015205434,0.6235443037974684,0.46285714285714286,0.6235227912211593,0.595,0.2,0.5944444444444444,1.0
3837,0.86,0.45867768595041325,1.0,0.6219243848769754,1.0,1.0,0.0,0.5985775248933144,0.4727272727272727,0.5985609103078984,0.4740170470167721,0.4411764705882353,0.4739566483338725,0.6075949367088608,0.6,0.6077658975801914,0.585,0.15,0.5851851851851851,0.6306053811659192
4750,0.02,0.40082644628099173,0.010408326661329063,0.6781356271254251,1.0,1.0,0.0,0.5889046941678521,0.5696969696969697,0.588855421686747,0.7047016772064889,0.3764705882352941,0.7049498544160465,0.34835443037974684,0.34285714285714286,0.34833989870568377,0.52,0.2,0.5203703703703704,0.6306053811659192
3722,0.98,0.5619834710743802,1.0,0.7255451090218044,1.0,1.0,0.0,0.2398293029871977,0.593939393939394,0.23979250334672023,0.7135001374759418,0.6764705882352942,0.7136848916208346,0.5,0.6571428571428571,0.5002813731007316,0.515,0.1,0.5148148148148147,0.6306053811659192
519,0.96,0.1652892561983471,0.010408326661329063,0.8651730346069214,1.0,1.0,0.0,0.5772403982930299,0.5878787878787879,0.5771419009370817,0.42287599670057746,0.611764705882353,0.4228405046910385,0.2873417721518987,0.5257142857142857,0.28756330894766463,0.45,0.15,0.45,0.3716367713004484
4978,0.32,0.44214876033057854,0.010408326661329063,0.6455291058211642,1.0,1.0,0.0,0.48449502133712663,0.2909090909090909,0.4844377510040161,0.5160846851800934,0.8588235294117647,0.5160142348754448,0.5164556962025316,0.48,0.5166010129431626,0.805,0.2,0.8055555555555555,0.3716367713004484
4387,0.9,0.4834710743801653,0.010408326661329063,0.9359871974394879,1.0,1.0,0.0,0.45604551920341396,0.6666666666666666,0.4559906291834003,0.14627440197965358,0.5411764705882353,0.14623099320608215,0.3308860759493671,0.68,0.3308947664603264,0.525,0.2,0.5259259259259259,0.5723094170403588
3230,0.38,0.35537190082644626,0.010408326661329063,0.10382076415283056,1.0,1.0,0.0,0.5317211948790896,0.47878787878787876,0.5316265060240964,0.502062139125653,0.6176470588235294,0.5021028793270786,0.3622784810126582,0.5142857142857142,0.3624085537422623,0.21000000000000002,0.7,0.20925925925925923,1.0
1282,0.78,0.45454545454545453,1.0,0.2470494098819764,1.0,1.0,0.0,0.6526315789473685,0.6484848484848484,0.6526104417670683,0.5886719824030795,0.5823529411764706,0.5888062115820123,0.7331645569620254,0.5428571428571428,0.7332583005064716,0.52,0.3,0.5203703703703704,0.14013452914798205
838,0.92,0.4380165289256198,0.0,0.15543108621724344,1.0,0.0,0.5384615384615384,0.5741109530583215,0.47878787878787876,0.5741298527443106,0.8383282925488039,0.7529411764705882,0.8385635716596571,0.5711392405063291,0.76,0.5711873944850873,0.595,0.4,0.5944444444444444,1.0
3933,0.9,0.7479338842975206,0.010408326661329063,0.16243248649729947,1.0,0.0,0.46153846153846156,0.6122332859174964,0.44242424242424244,0.6121151271753681,0.3659609568325543,0.5,0.3659010029116791,0.5192405063291139,0.4514285714285714,0.5194147439504784,0.545,0.35,0.5444444444444444,0.5723094170403588
3871,0.78,0.49586776859504134,1.0,0.240248049609922,1.0,0.0,0.4230769230769231,0.6039829302987199,0.6484848484848484,0.6039156626506025,0.6543854825405554,0.5529411764705883,0.6544807505661598,0.8425316455696202,0.6514285714285715,0.842993809791784,0.52,0.1,0.5203703703703704,1.0
4063,0.4,0.640495867768595,0.0,0.14302860572114423,1.0,1.0,0.0,0.23243243243243245,0.806060606060606,0.232429718875502,0.6667583172944734,0.6882352941176471,0.6667745066321579,0.5159493670886076,0.64,0.5160382667416995,0.615,0.3,0.6148148148148147,0.3716367713004484
2285,0.46,0.1859504132231405,0.010408326661329063,0.25265053010602123,1.0,1.0,0.0,0.444950213371266,0.6363636363636364,0.444946452476573,0.5100357437448446,0.5764705882352941,0.5101908767389194,0.5739240506329114,0.5485714285714286,0.5740011254924029,0.5900000000000001,0.15,0.5907407407407407,1.0
1106,0.54,0.3512396694214876,0.0,0.6721344268853771,1.0,1.0,0.0,0.5419630156472262,0.696969696969697,0.5420013386880858,0.493813582623041,0.7647058823529411,0.4940148819152378,0.6544303797468355,0.5085714285714286,0.654473832301632,0.505,0.25,0.5055555555555555,0.3716367713004484
2640,0.34,0.4297520661157025,1.0,0.8091618323664733,1.0,0.0,0.46153846153846156,0.7815078236130868,0.6,0.7814591700133869,0.5320318944184768,0.6941176470588235,0.5321902296991264,0.7584810126582279,0.6228571428571429,0.7585818795723129,0.54,0.15,0.5407407407407407,0.3716367713004484
3568,0.32,0.19421487603305784,0.010408326661329063,0.579115823164633,1.0,0.0,0.5,0.5487908961593172,0.36363636363636365,0.5486947791164659,0.4927137750893594,0.5117647058823529,0.4927208023293433,0.46962025316455697,0.7828571428571428,0.469893078221722,0.9349999999999999,0.35,0.9351851851851851,0.5723094170403588
3714,0.6,0.05785123966942149,1.0,0.657131426285257,0.0,1.0,0.0,0.638122332859175,0.5151515151515151,0.6380522088353414,0.45724498212812764,0.4647058823529412,0.45745713361371726,0.47341772151898737,0.6685714285714286,0.47326955543050087,0.585,0.15,0.5851851851851851,1.0
1245,0.46,0.5,1.0,0.35927185437087417,1.0,1.0,0.0,0.39857752489331433,0.7272727272727273,0.3985943775100402,0.636238658234809,0.7529411764705882,0.6363636363636365,0.4762025316455696,0.7257142857142858,0.4760832864378166,0.5599999999999999,0.25,0.5592592592592592,0.6306053811659192
2894,0.12,0.1487603305785124,0.010408326661329063,0.21084216843368675,1.0,1.0,0.0,0.3837837837837838,0.593939393939394,0.38370147255689424,0.6829804784162772,0.7647058823529411,0.6829505014558395,0.5979746835443037,0.6457142857142857,0.598199212155318,0.735,0.1,0.7351851851851852,0.3716367713004484
3884,0.72,0.6239669421487604,1.0,0.32406481296259254,1.0,1.0,0.0,0.8096728307254624,0.6848484848484848,0.8095716198125837,0.38988177069012925,0.5941176470588235,0.38984147525072793,0.3225316455696203,0.44571428571428573,0.3224535734383793,0.63,0.25,0.6296296296296295,0.5723094170403588
1802,0.62,0.6033057851239669,1.0,0.5419083816763353,1.0,0.0,0.6923076923076923,0.7231863442389758,0.4727272727272727,0.7230589022757697,0.6271652460819357,0.6176470588235294,0.6273050792623747,0.2481012658227848,0.7142857142857143,0.2481710748452448,0.6900000000000001,0.35,0.6907407407407407,0.052690582959641255
2183,0.04,0.5661157024793388,0.0,0.1218243648729746,1.0,1.0,0.0,0.4167852062588905,0.6121212121212121,0.4168340026773762,0.7822381083310421,0.8352941176470589,0.7822711096732449,0.44556962025316454,0.56,0.445694991558807,0.7,0.3,0.7,0.3716367713004484
2048,0.7,0.6735537190082644,0.0,0.20304060812162433,1.0,0.0,0.5192307692307693,0.4543385490753912,0.6181818181818182,0.4543172690763052,0.46411877921363764,0.6647058823529411,0.4642510514396635,0.6179746835443037,0.7257142857142858,0.6178953292065279,0.48,0.45,0.4796296296296296,0.3716367713004484
702,0.32,0.4049586776859504,1.0,0.8399679935987198,1.0,1.0,0.0,0.543954480796586,0.6666666666666666,0.5438420348058902,0.450646136926038,0.6,0.4506632157877709,0.6167088607594936,0.6514285714285715,0.6167698368036016,0.705,0.15,0.7055555555555555,1.0
2306,0.16,0.4049586776859504,1.0,0.9375875175035007,1.0,1.0,0.0,0.7237553342816501,0.7272727272727273,0.7237282463186078,0.43799835028869955,0.5411764705882353,0.4380459398252992,0.6693670886075949,0.5371428571428571,0.6696679797411368,0.3,0.25,0.3,1.0
4402,0.2,0.45454545454545453,0.010408326661329063,0.3956791358271654,0.0,1.0,0.0,0.5038406827880512,0.6181818181818182,0.5038487282463187,0.68490514160022,0.6,0.6848916208346814,0.3881012658227848,0.37714285714285717,0.3882948790095667,0.44000000000000006,0.2,0.4407407407407407,0.6306053811659192
3275,0.68,0.49173553719008267,0.0,0.8183636727345469,1.0,0.0,0.5192307692307693,0.3655761024182077,0.696969696969697,0.3656291834002678,0.4500962331591971,0.5352941176470588,0.4500161759948237,0.6149367088607595,0.6914285714285714,0.6150815981992122,0.0,0.0,0.0,1.0
109,0.88,0.6446280991735537,0.010408326661329063,0.7951590318063613,1.0,1.0,0.0,0.6537695590327169,0.5454545454545454,0.6537817938420348,0.40665383557877377,0.711764705882353,0.40666450986735686,0.6111392405063292,0.6171428571428571,0.6111423747889702,0.48,0.35,0.4796296296296296,0.3716367713004484
4780,0.62,0.5537190082644629,0.0,0.3700740148029606,1.0,1.0,0.0,0.512375533428165,0.6787878787878788,0.5123828647925034,0.7071762441572724,0.5235294117647059,0.707214493691362,0.3331645569620253,0.6342857142857142,0.33314575126617896,0.5700000000000001,0.35,0.5703703703703703,1.0
4217,0.48,0.35537190082644626,0.010408326661329063,0.9105821164232847,1.0,1.0,0.0,0.3684210526315789,0.6303030303030303,0.36847389558232935,0.5334066538355788,0.7823529411764706,0.533484309285021,0.7288607594936708,0.37142857142857144,0.7293190770962297,0.36,0.35,0.3592592592592592,0.6306053811659192
1776,1.0,0.25206611570247933,1.0,0.09641928385677136,1.0,1.0,0.0,0.4904694167852063,0.8,0.4904618473895582,0.6337640912840253,0.5882352941176471,0.6337754771918472,0.5777215189873417,0.6228571428571429,0.5779403489026449,0.55,0.25,0.55,0.5723094170403588
529,0.14,0.4090909090909091,0.0,0.7935587117423485,0.0,1.0,0.0,0.19487908961593173,0.6666666666666666,0.19494645247657297,0.9268627990101733,0.6764705882352942,0.9268845033969588,0.5194936708860759,0.5657142857142857,0.5194147439504784,0.605,0.45,0.6055555555555555,0.5723094170403588
2577,0.46,0.6446280991735537,0.0,0.4690938187637527,1.0,1.0,0.0,0.5266002844950213,0.5575757575757576,0.5266064257028112,0.585647511685455,0.5,0.5858945325137496,0.4964556962025316,0.4857142857142857,0.4963421496904896,0.425,0.25,0.4259259259259259,0.6306053811659192
1141,0.1,0.6446280991735537,1.0,0.638127625525105,1.0,1.0,0.0,0.5576102418207681,0.4484848484848485,0.5575635876840697,0.5867473192191367,0.5647058823529412,0.5868650922031705,0.49822784810126586,0.46285714285714286,0.4985931344963421,0.395,0.3,0.3944444444444444,1.0
1184,0.42,0.2809917355371901,0.0,0.4264852970594119,1.0,1.0,0.0,0.5524893314366999,0.7393939393939394,0.552376171352075,0.6656585097607919,0.4764705882352941,0.6658039469427369,0.5463291139240507,0.45714285714285713,0.5464265616207091,0.485,0.15,0.48518518518518516,0.6306053811659192
4852,0.12,0.1652892561983471,1.0,0.6067213442688538,1.0,0.0,0.46153846153846156,0.7044096728307254,0.5878787878787879,0.7043172690763053,0.5490789111905416,0.6235294117647059,0.5490132643157554,0.5511392405063291,0.52,0.5514912774338774,0.605,0.3,0.6055555555555555,1.0
2113,0.62,0.24380165289256198,0.010408326661329063,0.08221644328865774,1.0,1.0,0.0,0.824466571834993,0.6121212121212121,0.8244645247657296,0.7027770140225461,0.6764705882352942,0.7030087350372048,0.6146835443037975,0.4342857142857143,0.6150815981992122,0.585,0.2,0.5851851851851851,0.6306053811659192
3391,0.4,0.43388429752066116,0.010408326661329063,0.5411082216443288,1.0,0.0,0.4230769230769231,0.6219061166429587,0.503030303030303,0.6218206157965194,0.6719824030794611,0.4117647058823529,0.671950824975736,0.33518987341772155,0.5657142857142857,0.3353967360720315,0.45499999999999996,0.3,0.4555555555555555,1.0
898,1.0,0.512396694214876,1.0,0.5437087417483497,1.0,1.0,0.0,0.39857752489331433,0.8,0.3985943775100402,0.5762991476491613,0.7411764705882353,0.5765124555160143,0.668607594936709,0.44,0.6685424873382105,0.4,0.1,0.4,1.0
2367,0.0,0.30165289256198347,1.0,0.09621924384876976,1.0,1.0,0.0,0.7462304409672831,0.6909090909090909,0.7461512717536815,0.5468792961231784,0.5647058823529412,0.5470721449369136,0.42000000000000004,0.5142857142857142,0.42037141249296567,0.32999999999999996,0.25,0.3296296296296296,0.3716367713004484
4399,0.52,0.45454545454545453,1.0,0.9567913582716543,1.0,1.0,0.0,0.6438122332859175,0.49696969696969695,0.6437416331994645,0.4918889194390982,0.5941176470588235,0.492073762536396,0.45949367088607596,0.5142857142857142,0.4597636465953855,0.445,0.2,0.4444444444444444,0.5723094170403588
3913,0.7,0.6322314049586777,1.0,0.906381276255251,1.0,0.0,0.2692307692307692,0.5206258890469416,0.6848484848484848,0.5205823293172691,0.5141600219961507,0.8470588235294118,0.5143966353930767,0.4584810126582278,0.64,0.45863815419245924,0.51,0.15,0.5092592592592592,1.0
4238,0.28,0.5537190082644629,1.0,0.9355871174234847,1.0,1.0,0.0,0.7032716927453769,0.3696969696969697,0.7031459170013388,0.4638438273302172,0.7176470588235294,0.4639275315431899,0.429873417721519,0.5714285714285714,0.42993809791783905,0.32999999999999996,0.05,0.3296296296296296,0.5723094170403588
4033,0.68,0.30991735537190085,1.0,0.3626725345069014,1.0,1.0,0.0,0.6344238975817923,0.6606060606060606,0.6343708165997323,0.601319769040418,0.5705882352941176,0.6014234875444839,0.35088607594936705,0.72,0.35115362971299946,0.58,0.4,0.5796296296296296,0.6306053811659192
387,0.6,0.2190082644628099,0.0,0.27245449089817964,1.0,1.0,0.0,0.5988620199146515,0.6181818181818182,0.5988955823293173,0.5622766015947209,0.48823529411764705,0.5622775800711743,0.32354430379746835,0.3028571428571429,0.3235790658413056,0.425,0.25,0.4259259259259259,1.0
3303,0.96,0.4669421487603306,1.0,0.48109621924384877,1.0,0.0,0.5,0.39004267425320055,0.5333333333333333,0.3900602409638554,0.428100082485565,0.7352941176470589,0.42801682303461663,0.6268354430379747,0.5371428571428571,0.6268992684299382,0.575,0.35,0.5759259259259258,0.6306053811659192
3108,0.22,0.40082644628099173,0.010408326661329063,0.5639127825565113,1.0,0.0,0.5769230769230769,0.3137980085348506,0.4303030303030303,0.3137550200803213,0.5015122353588123,0.6352941176470588,0.5014558395341313,0.46531645569620256,0.5028571428571429,0.46539110861001687,0.55,0.4,0.55,0.6306053811659192
1626,0.54,0.6115702479338843,0.0,0.3722744548909782,1.0,1.0,0.0,0.5897581792318635,0.696969696969697,0.5896921017402945,0.5455045367060765,0.4823529411764706,0.5454545454545454,0.28886075949367085,0.4742857142857143,0.2886888013505909,0.43,0.2,0.4296296296296296,1.0
3604,0.78,0.24380165289256198,1.0,0.5147029405881176,1.0,1.0,0.0,0.6287339971550497,0.5696969696969697,0.6286813922356091,0.8474017047016772,0.4235294117647059,0.8476221287609188,0.590379746835443,0.5371428571428571,0.590320765334834,0.505,0.25,0.5055555555555555,1.0
3633,0.02,0.6198347107438017,0.010408326661329063,0.9683936787357471,1.0,0.0,0.5192307692307693,0.47339971550497867,0.6787878787878788,0.47339357429718876,0.6442122628540006,0.6823529411764706,0.6444516337754772,0.40784810126582277,0.5428571428571428,0.4079909960607766,0.275,0.1,0.2759259259259259,0.5723094170403588
